RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,UCI,dg,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-86.0,-11,-73.0,1.9,1650.0,751630,31,0,24.828142,102.84806,4.3,1,1998,18,1975,23,92.95,95.75,18,67.1,6.34,0,0,0.0,19.52,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.32}, {'start_distance': 22.32, 'environment': 'do', 'length': 8.94}, {'start_distance': 31.26, 'environment': 'dr', 'length': 6.34}, {'start_distance': 37.6, 'environment': 'do', 'length': 10.59}, {'start_distance': 48.19, 'environment': 'dg', 'length': 44.78}]",True,-71.3150879976889,-73.14941351068231,-71.63473210237265
-86.0,-11,-73.0,1.9,1650.0,751630,31,0,24.828148,102.848043,4.3,1,1998,18,1975,23,94.75,97.5,18,65.95,7.51,0,0,0.0,21.28,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.91}, {'start_distance': 22.91, 'environment': 'do', 'length': 8.91}, {'start_distance': 31.82, 'environment': 'dr', 'length': 7.51}, {'start_distance': 39.33, 'environment': 'do', 'length': 11.11}, {'start_distance': 50.44, 'environment': 'dg', 'length': 43.04}, {'start_distance': 93.48, 'environment': 'do', 'length': 1.25}]",True,-71.49868519037658,-73.33253875338649,-71.80778042964593
-90.0,-10,-73.0,1.6,1650.0,751630,31,0,24.828152,102.848033,4.3,1,1998,18,1975,23,95.82,98.54,18,64.89,8.06,0,0,0.0,22.86,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.2}, {'start_distance': 23.2, 'environment': 'do', 'length': 9.1}, {'start_distance': 32.3, 'environment': 'dr', 'length': 8.06}, {'start_distance': 40.36, 'environment': 'do', 'length': 11.3}, {'start_distance': 51.66, 'environment': 'dg', 'length': 41.69}, {'start_distance': 93.35, 'environment': 'do', 'length': 2.46}]",True,-71.60623962906995,-73.43981671554543,-71.90915515893371
-90.0,-10,-73.0,1.6,1650.0,751630,31,0,24.828158,102.848025,4.3,1,1998,18,1975,23,96.73,99.43,18,63.55,7.26,0,0,0.0,25.93,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.25}, {'start_distance': 22.25, 'environment': 'do', 'length': 8.55}, {'start_distance': 30.8, 'environment': 'dr', 'length': 7.26}, {'start_distance': 38.06, 'environment': 'do', 'length': 10.75}, {'start_distance': 48.81, 'environment': 'do', 'length': 1.49}, {'start_distance': 50.3, 'environment': 'dg', 'length': 37.41}, {'start_distance': 87.71, 'environment': 'dg', 'length': 3.89}, {'start_distance': 91.6, 'environment': 'do', 'length': 5.12}]",True,-71.69738385644753,-73.53072665003448,-71.99506255140207
-86.0,-11,-73.0,1.9,1650.0,751630,31,0,24.828165,102.848015,4.3,1,1998,18,1975,23,97.86,100.53,18,58.63,8.08,0,0,0.0,31.16,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.44}, {'start_distance': 22.44, 'environment': 'do', 'length': 9.01}, {'start_distance': 31.45, 'environment': 'dr', 'length': 5.8}, {'start_distance': 37.25, 'environment': 'dr', 'length': 2.27}, {'start_distance': 39.52, 'environment': 'do', 'length': 12.32}, {'start_distance': 51.84, 'environment': 'dg', 'length': 34.35}, {'start_distance': 86.19, 'environment': 'dg', 'length': 1.85}, {'start_distance': 88.04, 'environment': 'do', 'length': 9.84}]",True,-71.8089133054031,-73.64196940440162,-72.10018390048667
-86.0,-11,-73.0,1.9,1650.0,751630,31,0,24.82818,102.847993,4.3,1,1998,18,1975,23,100.35,102.95,18,54.12,6.9,0,0,0.0,39.32,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.2}, {'start_distance': 22.2, 'environment': 'do', 'length': 8.49}, {'start_distance': 30.69, 'environment': 'dr', 'length': 6.9}, {'start_distance': 37.59, 'environment': 'do', 'length': 12.35}, {'start_distance': 49.94, 'environment': 'do', 'length': 0.88}, {'start_distance': 50.82, 'environment': 'dg', 'length': 30.82}, {'start_distance': 81.64, 'environment': 'dg', 'length': 1.09}, {'start_distance': 82.73, 'environment': 'do', 'length': 17.6}]",True,-72.0500424652402,-73.88247872413478,-72.32745860526724
-88.0,-10,-77.0,1.7,1650.0,751630,31,0,24.828187,102.847985,4.3,1,1998,18,1975,23,101.29,103.87,18,51.37,6.9,0,0,0.0,43.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.97}, {'start_distance': 21.97, 'environment': 'do', 'length': 1.07}, {'start_distance': 23.04, 'environment': 'do', 'length': 7.95}, {'start_distance': 30.99, 'environment': 'dr', 'length': 6.9}, {'start_distance': 37.89, 'environment': 'do', 'length': 12.92}, {'start_distance': 50.81, 'environment': 'dg', 'length': 1.07}, {'start_distance': 51.88, 'environment': 'dg', 'length': 27.04}, {'start_distance': 78.92, 'environment': 'dg', 'length': 1.31}, {'start_distance': 80.23, 'environment': 'do', 'length': 21.09}]",True,-72.14022735454076,-73.97243178659534,-72.41246177993635
-88.0,-10,-77.0,1.7,1650.0,751630,31,0,24.828192,102.847975,4.3,1,1998,18,1975,23,102.39,104.94,18,49.91,7.08,0,0,0.0,45.39,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.29}, {'start_distance': 22.29, 'environment': 'do', 'length': 7.99}, {'start_distance': 30.28, 'environment': 'dr', 'length': 7.08}, {'start_distance': 37.36, 'environment': 'do', 'length': 12.97}, {'start_distance': 50.33, 'environment': 'do', 'length': 0.83}, {'start_distance': 51.16, 'environment': 'dg', 'length': 25.99}, {'start_distance': 77.15, 'environment': 'dg', 'length': 1.62}, {'start_distance': 78.77, 'environment': 'do', 'length': 23.6}]",True,-72.24411691385119,-74.07605429021127,-72.51038220124916
-85.0,-10,-77.0,1.9,1650.0,751630,31,0,24.828197,102.847963,4.3,1,1998,18,1975,23,103.69,106.21,18,48.53,7.17,0,0,0.0,47.98,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.34}, {'start_distance': 22.34, 'environment': 'do', 'length': 8.02}, {'start_distance': 30.36, 'environment': 'dr', 'length': 7.17}, {'start_distance': 37.53, 'environment': 'do', 'length': 0.9}, {'start_distance': 38.43, 'environment': 'do', 'length': 13.01}, {'start_distance': 51.44, 'environment': 'dg', 'length': 24.89}, {'start_distance': 76.33, 'environment': 'dg', 'length': 1.3}, {'start_distance': 77.63, 'environment': 'do', 'length': 26.07}]",True,-72.36605896356512,-74.19768287898661,-72.62531787874168
-85.0,-10,-77.0,1.9,1650.0,751630,31,0,24.828202,102.847952,4.3,1,1998,18,1975,23,104.89,107.38,18,47.51,7.5,0,0,0.0,49.87,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.06}, {'start_distance': 23.06, 'environment': 'do', 'length': 8.11}, {'start_distance': 31.17, 'environment': 'do', 'length': 1.18}, {'start_distance': 32.35, 'environment': 'dr', 'length': 7.5}, {'start_distance': 39.85, 'environment': 'do', 'length': 13.09}, {'start_distance': 52.94, 'environment': 'dg', 'length': 24.45}, {'start_distance': 77.39, 'environment': 'do', 'length': 27.51}]",True,-72.47711570035027,-74.30845413632447,-72.72999367607694
-85.0,-8,-77.0,1.8,1650.0,751630,31,0,24.828222,102.847918,4.3,1,1998,18,1975,23,108.71,111.12,18,42.76,7.8,0,0,0.0,58.14,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.29}, {'start_distance': 22.29, 'environment': 'do', 'length': 0.83}, {'start_distance': 23.12, 'environment': 'do', 'length': 8.0}, {'start_distance': 31.12, 'environment': 'dr', 'length': 7.8}, {'start_distance': 38.92, 'environment': 'do', 'length': 13.55}, {'start_distance': 52.47, 'environment': 'do', 'length': 1.55}, {'start_distance': 54.02, 'environment': 'dg', 'length': 1.3}, {'start_distance': 55.32, 'environment': 'dg', 'length': 17.09}, {'start_distance': 72.41, 'environment': 'dg', 'length': 2.09}, {'start_distance': 74.5, 'environment': 'do', 'length': 34.2}]",True,-72.82417061443813,-74.6546169204262,-73.05710800432843
-85.0,-8,-77.0,1.8,1650.0,751630,31,0,24.828228,102.847905,4.3,1,1998,18,1975,23,110.14,112.52,18,41.42,7.76,0,0,0.0,60.95,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.1}, {'start_distance': 22.1, 'environment': 'do', 'length': 8.52}, {'start_distance': 30.62, 'environment': 'dr', 'length': 7.76}, {'start_distance': 38.38, 'environment': 'do', 'length': 15.19}, {'start_distance': 53.57, 'environment': 'dg', 'length': 1.86}, {'start_distance': 55.43, 'environment': 'dg', 'length': 14.67}, {'start_distance': 70.1, 'environment': 'dg', 'length': 1.33}, {'start_distance': 71.43, 'environment': 'dg', 'length': 1.45}, {'start_distance': 72.88, 'environment': 'do', 'length': 37.24}]",True,-72.95108762781958,-74.78120768436182,-73.17673280112771
-86.0,-12,-77.0,1.9,1650.0,751630,31,0,24.828232,102.847893,4.3,1,1998,18,1975,23,111.42,113.77,18,40.68,7.89,0,0,0.0,62.85,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.13}, {'start_distance': 22.13, 'environment': 'do', 'length': 8.56}, {'start_distance': 30.69, 'environment': 'dr', 'length': 7.89}, {'start_distance': 38.58, 'environment': 'do', 'length': 15.23}, {'start_distance': 53.81, 'environment': 'dg', 'length': 1.51}, {'start_distance': 55.32, 'environment': 'dg', 'length': 14.7}, {'start_distance': 70.02, 'environment': 'dg', 'length': 1.36}, {'start_distance': 71.38, 'environment': 'dg', 'length': 0.98}, {'start_distance': 72.36, 'environment': 'do', 'length': 39.05}]",True,-73.06307903105021,-74.89291120551687,-73.2822895621781
-84.0,-9,-75.0,14.7,1650.0,751630,31,0,24.828235,102.84788,4.3,1,1998,18,1975,23,112.77,115.09,18,40.53,7.91,0,0,0.0,64.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.14}, {'start_distance': 22.14, 'environment': 'do', 'length': 8.57}, {'start_distance': 30.71, 'environment': 'dr', 'length': 7.91}, {'start_distance': 38.62, 'environment': 'do', 'length': 15.24}, {'start_distance': 53.86, 'environment': 'dg', 'length': 1.43}, {'start_distance': 55.29, 'environment': 'dg', 'length': 14.7}, {'start_distance': 69.99, 'environment': 'dg', 'length': 1.36}, {'start_distance': 71.35, 'environment': 'dg', 'length': 0.88}, {'start_distance': 72.23, 'environment': 'do', 'length': 40.52}]",True,-73.18001401810837,-75.00954560265639,-73.39250586567333
-85.0,-8,-75.0,1.8,1650.0,751630,31,0,24.828237,102.847867,4.3,1,1998,18,1975,23,114.11,116.4,18,40.86,7.86,0,0,0.0,65.39,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.12}, {'start_distance': 22.12, 'environment': 'do', 'length': 8.55}, {'start_distance': 30.67, 'environment': 'dr', 'length': 7.86}, {'start_distance': 38.53, 'environment': 'do', 'length': 15.22}, {'start_distance': 53.75, 'environment': 'dg', 'length': 1.59}, {'start_distance': 55.34, 'environment': 'dg', 'length': 14.69}, {'start_distance': 70.03, 'environment': 'dg', 'length': 1.35}, {'start_distance': 71.38, 'environment': 'dg', 'length': 1.09}, {'start_distance': 72.47, 'environment': 'do', 'length': 41.62}]",True,-73.29474463142127,-75.12398129255426,-73.50064445118326
-85.0,-8,-75.0,1.8,1650.0,751630,31,0,24.828238,102.847857,4.3,1,1998,18,1975,23,115.12,117.4,18,41.35,7.78,0,0,0.0,65.99,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.11}, {'start_distance': 22.11, 'environment': 'do', 'length': 8.53}, {'start_distance': 30.64, 'environment': 'dr', 'length': 7.78}, {'start_distance': 38.42, 'environment': 'do', 'length': 15.2}, {'start_distance': 53.62, 'environment': 'dg', 'length': 1.83}, {'start_distance': 55.45, 'environment': 'dg', 'length': 14.68}, {'start_distance': 70.13, 'environment': 'dg', 'length': 1.34}, {'start_distance': 71.47, 'environment': 'dg', 'length': 1.41}, {'start_distance': 72.88, 'environment': 'do', 'length': 42.28}]",True,-73.38145953788204,-75.21047329201916,-73.58237701633323
-83.0,-9,-75.0,1.9,1650.0,751630,31,0,24.828238,102.847857,4.3,1,1998,18,1975,23,115.12,117.4,18,41.35,7.78,0,0,0.0,65.99,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.11}, {'start_distance': 22.11, 'environment': 'do', 'length': 8.53}, {'start_distance': 30.64, 'environment': 'dr', 'length': 7.78}, {'start_distance': 38.42, 'environment': 'do', 'length': 15.2}, {'start_distance': 53.62, 'environment': 'dg', 'length': 1.83}, {'start_distance': 55.45, 'environment': 'dg', 'length': 14.68}, {'start_distance': 70.13, 'environment': 'dg', 'length': 1.34}, {'start_distance': 71.47, 'environment': 'dg', 'length': 1.41}, {'start_distance': 72.88, 'environment': 'do', 'length': 42.28}]",True,-73.38145953788204,-75.21047329201916,-73.58237701633323
-83.0,-9,-75.0,1.9,1650.0,751630,31,0,24.828252,102.847838,4.3,1,1998,18,1975,23,117.33,119.56,18,37.43,8.17,0,0,0.0,71.72,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.44}, {'start_distance': 22.44, 'environment': 'dg', 'length': 1.78}, {'start_distance': 24.22, 'environment': 'do', 'length': 8.31}, {'start_distance': 32.53, 'environment': 'dr', 'length': 8.17}, {'start_distance': 40.7, 'environment': 'do', 'length': 15.0}, {'start_distance': 55.7, 'environment': 'do', 'length': 1.21}, {'start_distance': 56.91, 'environment': 'dg', 'length': 11.71}, {'start_distance': 68.62, 'environment': 'dg', 'length': 1.5}, {'start_distance': 70.12, 'environment': 'do', 'length': 47.21}]",True,-73.56626991684588,-75.39480860241568,-73.75656882435747
